id,type,prospective_value
US-2002107521-A1,existing,1
US-6434416-B1,existing,1
US-2002120188-A1,existing,1
US-6443894-B1,existing,1
US-6466815-B1,existing,1
JP-3342969-B2,existing,1
US-6484118-B1,existing,1
US-6494039-B2,existing,1
JP-2003053684-A,existing,1
US-6533737-B1,existing,1
US-6546277-B1,existing,1
US-6547782-B1,existing,1
US-6552722-B1,existing,1
US-6551325-B2,existing,1
US-2003093103-A1,existing,1
US-2003112281-A1,existing,1
US-6583161-B1,existing,1
WO-03077101-A2,existing,1
US-2003187351-A1,existing,1
US-2003195664-A1,existing,1
US-6642686-B1,existing,1
US-2003209096-A1,existing,1
US-6671651-B2,existing,1
US-6674916-B1,existing,1
EP-1380266-A1,existing,1
US-2004009459-A1,existing,1
US-2004012806-A1,existing,1
US-6690964-B2,existing,1
US-6701174-B1,existing,1
US-6704694-B1,existing,1
US-6711431-B2,existing,1
US-6711432-B1,existing,1
JP-2004513684-A,existing,1
US-2004102866-A1,existing,1
WO-03007101-A3,existing,1
US-6750877-B2,existing,1
US-6748819-B2,existing,1
US-2004115606-A1,existing,1
US-6757582-B2,existing,1
US-2004127788-A1,existing,1
US-2004143243-A1,existing,1
US-6778850-B1,existing,1
WO-2004070573-A2,existing,1
WO-2004069041-A2,existing,1
WO-2004070581-A2,existing,1
WO-2004069036-A2,existing,1
WO-2004069040-A2,existing,1
US-2004167654-A1,existing,1
US-6785572-B2,existing,1
US-2004171924-A1,existing,1
US-2004172044-A1,existing,1
US-6786896-B1,existing,1
WO-2004075987-A1,existing,1
US-6801801-B1,existing,1
US-6816148-B2,existing,1
US-2004242993-A1,existing,1
US-6831640-B2,existing,1
US-2005001831-A1,existing,1
US-6845691-B2,existing,1
US-6850794-B2,existing,1
WO-2005009215-A2,existing,1
US-6853965-B2,existing,1
WO-2005013841-A1,existing,1
US-2005053200-A1,existing,1
US-2005062738-A1,existing,1
US-6877239-B2,existing,1
US-2005093821-A1,existing,1
US-6894678-B2,existing,1
US-2005107801-A1,existing,1
US-2005113677-A1,existing,1
US-2005154471-A1,existing,1
US-6920347-B2,existing,1
US-2005165489-A1,existing,1
WO-2005072629-A1,existing,1
US-2005193451-A1,existing,1
US-2005197800-A1,existing,1
US-2005203384-A1,existing,1
US-2005215888-A1,existing,1
US-2005215879-A1,existing,1
US-2005222830-A1,existing,1
US-2005217394-A1,existing,1
CN-1684729-A,existing,1
WO-2005120380-A1,existing,1
WO-2005122916-A1,existing,1
US-6985133-B1,existing,1
WO-2006004894-A2,existing,1
US-6987504-B2,existing,1
US-2006033707-A1,existing,1
US-7001346-B2,existing,1
US-2006058616-A1,existing,1
US-2006084867-A1,existing,1
US-7035716-B2,existing,1
US-7039866-B1,existing,1
US-2006109266-A1,existing,1
US-2006133827-A1,existing,1
WO-2006091494-A1,existing,1
US-2006207419-A1,existing,1
US-7131073-B2,existing,1
US-2006265179-A1,existing,1
US-2006293598-A1,existing,1
US-7168042-B2,existing,1
US-7199790-B2,existing,1
US-2007142751-A1,existing,1
WO-2007117297-A2,existing,1
US-2007260140-A1,existing,1
US-2007270685-A1,existing,1
US-2008010705-A1,existing,1
US-2008010706-A1,existing,1
US-7331436-B1,existing,1
US-2008058945-A1,existing,1
US-2008125637-A1,existing,1
EP-1574186-B1,existing,1
US-2009000626-A1,existing,1
US-2009000627-A1,existing,1
US-2009012531-A1,existing,1
US-7491198-B2,existing,1
US-7660623-B2,existing,1
US-7717932-B2,existing,1
US-2010137882-A1,existing,1
US-7742804-B2,existing,1
US-7747311-B2,existing,1
US-2010170362-A1,existing,1
US-2010198219-A1,existing,1
US-7774044-B2,existing,1
US-7831292-B2,existing,1
US-2011270120-A1,existing,1
US-8095200-B2,existing,1
US-2012176306-A1,existing,1
US-8391954-B2,existing,1
US-2013096573-A1,existing,1
US-8571628-B2,existing,1
US-2014350571-A1,existing,1
US-8911499-B2,existing,1
US-2016097676-A1,existing,1
US-2016124022-A1,existing,1
US-2016153777-A1,existing,1
US-2016155097-A1,existing,1
US-9492237-B2,existing,1
US-10028789-B2,existing,1
EP-1871267-B1,existing,1
US-10231790-B2,existing,1
US-10350012-B2,existing,1
US-2019290367-A1,existing,1
US-10952796-B2,existing,1
US-2021128253-A1,existing,1
US-11123143-B2,existing,1
US-2021361362-A1,existing,1
US-5188104-A,existing,1
US-11957421-B2,existing,1
US-5231988-A,existing,1
US-5256149-A,existing,1
US-5263480-A,existing,1
US-5540730-A,existing,1
US-5558671-A,existing,1
US-5954731-A,existing,1
US-6086528-A,existing,1
US-2002049378-A1,existing,1
US-2003013949-A1,existing,1
US-2005267529-A1,existing,1
US-2005277998-A1,existing,1
US-2006195153-A1,existing,1
US-2006195146-A1,existing,1
US-7143925-B2,existing,1
US-2007185541-A1,existing,1
US-2007198074-A1,existing,1
US-2007244387-A1,existing,1
US-2008004603-A1,existing,1
US-2008065110-A1,existing,1
US-2008082114-A1,existing,1
US-2008132962-A1,existing,1
US-7387606-B2,existing,1
US-2008147146-A1,existing,1
US-2009062792-A1,existing,1
US-2009132018-A1,existing,1
US-2009149918-A1,existing,1
US-2009157149-A1,existing,1
US-2009171196-A1,existing,1
US-7585290-B2,existing,1
US-7601118-B2,existing,1
US-2010161005-A1,existing,1
US-2010161001-A1,existing,1
US-2010191267-A1,existing,1
US-2010239648-A1,existing,1
US-2010318099-A1,existing,1
US-2011009886-A1,existing,1
US-2011054253-A1,existing,1
US-2011058033-A1,existing,1
US-2011094773-A1,existing,1
US-2011118708-A1,existing,1
US-2011144560-A1,existing,1
WO-2011100625-A2,existing,1
US-8068649-B2,existing,1
WO-2012007052-A1,existing,1
US-2012150192-A1,existing,1
US-2012209314-A1,existing,1
US-2012232339-A1,existing,1
US-8317070-B2,existing,1
US-8330811-B2,existing,1
US-8352026-B2,existing,1
US-8393514-B2,existing,1
US-2013105552-A1,existing,1
US-2013105545-A1,existing,1
US-2013146643-A1,existing,1
US-8517933-B2,existing,1
US-2013221065-A1,existing,1
US-2013253550-A1,existing,1
US-8545515-B2,existing,1
US-2013256377-A1,existing,1
US-8551115-B2,existing,1
US-2014005684-A1,existing,1
US-8623028-B2,existing,1
US-8632462-B2,existing,1
US-8636751-B2,existing,1
US-2014066717-A1,existing,1
US-2014121678-A1,existing,1
US-8734478-B2,existing,1
US-8753338-B2,existing,1
US-8771180-B2,existing,1
US-2014194732-A1,existing,1
US-8812100-B2,existing,1
US-8831782-B2,existing,1
WO-2014151621-A1,existing,1
US-8888789-B2,existing,1
US-8919348-B2,existing,1
US-8961406-B2,existing,1
US-2015133996-A1,existing,1
US-2015133995-A1,existing,1
US-2015129634-A1,existing,1
US-2015134076-A1,existing,1
US-2015134077-A1,existing,1
US-9044606-B2,existing,1
US-9072535-B2,existing,1
US-9072536-B2,existing,1
US-2015238268-A1,existing,1
US-2015238276-A1,existing,1
US-2015257841-A1,existing,1
US-2015257842-A1,existing,1
WO-2015142814-A1,existing,1
US-2015272575-A1,existing,1
WO-2015153642-A1,existing,1
WO-2015153636-A1,existing,1
US-9204879-B2,existing,1
US-2015351758-A1,existing,1
US-9216062-B2,existing,1
US-2016007827-A1,existing,1
US-2016022266-A1,existing,1
US-9254178-B2,existing,1
US-9274047-B2,existing,1
US-9283050-B2,existing,1
EP-3005993-A2,existing,1
US-9320416-B2,existing,1
US-9339341-B2,existing,1
US-9358074-B2,existing,1
US-2016203282-A1,existing,1
US-9393017-B2,existing,1
US-2016256071-A1,existing,1
WO-2016144937-A1,existing,1
WO-2016144998-A1,existing,1
US-2016262761-A1,existing,1
US-2016324523-A1,existing,1
WO-2016183054-A1,existing,1
US-2016354152-A1,existing,1
WO-2016205452-A1,existing,1
WO-2016205266-A1,existing,1
WO-2016209769-A1,existing,1
US-9561038-B2,existing,1
US-2017035425-A1,existing,1
US-9572481-B2,existing,1
US-2017055819-A1,existing,1
US-2017071693-A1,existing,1
WO-2017044406-A1,existing,1
WO-2017053363-A1,existing,1
WO-2017053507-A1,existing,1
WO-2017053698-A1,existing,1
WO-2017053358-A1,existing,1
US-9636186-B2,existing,1
WO-2017075121-A1,existing,1
US-2017128041-A1,existing,1
US-2017128144-A1,existing,1
US-2017128145-A1,existing,1
US-2017156732-A1,existing,1
US-2017172662-A1,existing,1
WO-2017116793-A1,existing,1
US-2017202624-A1,existing,1
US-2017202591-A1,existing,1
US-2017212723-A1,existing,1
US-2017215969-A1,existing,1
US-2017251900-A1,existing,1
US-9757128-B2,existing,1
US-2017265866-A1,existing,1
US-2017360513-A1,existing,1
US-9861271-B2,existing,1
US-2018049820-A1,existing,1
EP-1886711-B1,existing,1
US-2018117343-A1,existing,1
US-9962161-B2,existing,1
US-2018177556-A1,existing,1
US-2018214149-A1,existing,1
US-10092738-B2,existing,1
US-2018296280-A1,existing,1
US-2018325604-A1,existing,1
US-2018353174-A1,existing,1
US-2019008367-A1,existing,1
US-10179024-B2,existing,1
US-10206682-B2,existing,1
US-10245069-B2,existing,1
US-2019099209-A1,existing,1
US-2019125457-A1,existing,1
US-2019125431-A1,existing,1
US-2019125454-A1,existing,1
US-2019201114-A1,existing,1
US-2019200981-A1,existing,1
US-2019206050-A1,existing,1
US-2019207857-A1,existing,1
US-2019204201-A1,existing,1
US-2019201088-A1,existing,1
US-2019200905-A1,existing,1
US-2019206004-A1,existing,1
US-2019201140-A1,existing,1
US-2019201136-A1,existing,1
US-2019206555-A1,existing,1
US-2019200844-A1,existing,1
US-2019201046-A1,existing,1
US-2019239972-A1,existing,1
US-2019246883-A1,existing,1
US-10492788-B2,existing,1
US-10517600-B2,existing,1
US-2020000530-A1,existing,1
US-2020015907-A1,existing,1
US-2020015914-A1,existing,1
US-2020015923-A1,existing,1
US-2020015901-A1,existing,1
US-2020015668-A1,existing,1
US-2020015898-A1,existing,1
US-2020015897-A1,existing,1
US-2020015902-A1,existing,1
US-2020015925-A1,existing,1
US-2020015899-A1,existing,1
US-2020015906-A1,existing,1
US-2020015924-A1,existing,1
US-2020015903-A1,existing,1
US-2020015900-A1,existing,1
US-10569071-B2,existing,1
US-2020078109-A1,existing,1
EP-3643265-A1,existing,1
US-2020187946-A1,existing,1
EP-3673854-A1,existing,1
US-10716564-B2,existing,1
US-2020253669-A1,existing,1
US-10751117-B2,existing,1
US-2020289205-A1,existing,1
US-10779831-B2,existing,1
US-10792034-B2,existing,1
US-2020337706-A1,existing,1
US-10856928-B2,existing,1
US-10925598-B2,existing,1
US-2021085410-A1,existing,1
US-11033272-B2,existing,1
US-2021186615-A1,existing,1
US-2021196384-A1,existing,1
US-2021199557-A1,existing,1
US-2021196385-A1,existing,1
US-2021196423-A1,existing,1
US-2021196399-A1,existing,1
US-2021196108-A1,existing,1
US-2021196386-A1,existing,1
US-2021196383-A1,existing,1
US-2021196425-A1,existing,1
US-2021196098-A1,existing,1
US-2021196381-A1,existing,1
US-2021196424-A1,existing,1
US-2021196382-A1,existing,1
US-2021196109-A1,existing,1
US-11051876-B2,existing,1
US-2021315636-A1,existing,1
US-2021345856-A1,existing,1
US-2021386491-A1,existing,1
US-2021393338-A1,existing,1
US-2021393344-A1,existing,1
US-2022323076-A1,existing,1
US-2023100698-A1,existing,1
US-2023096691-A1,existing,1
US-2023093972-A1,existing,1
US-12137872-B2,existing,1
US-6332089-B1,existing,1
WO-0211639-A1,existing,1
US-6471172-B1,existing,1
US-2007113860-A1,existing,1
US-2008312498-A1,existing,1
US-2009135280-A1,existing,1
US-2009137893-A1,existing,1
US-2009137868-A1,existing,1
US-2012245576-A1,existing,1
US-8465417-B2,existing,1
US-2014253684-A1,existing,1
US-2014268046-A1,existing,1
WO-2015148378-A1,existing,1
US-2015282736-A1,existing,1
US-2016015469-A1,existing,1
US-2016128782-A1,existing,1
US-2016331473-A1,existing,1
US-9833254-B1,existing,1
US-2018028187-A1,existing,1
US-2018049821-A1,existing,1
EP-3305173-A1,existing,1
US-2018146839-A1,existing,1
US-2018168757-A1,existing,1
US-2018256008-A1,existing,1
WO-2018226050-A1,existing,1
US-10159487-B2,existing,1
US-2019290247-A1,existing,1
US-2019307331-A1,existing,1
US-10607738-B2,existing,1
US-10639104-B1,existing,1
US-2020188041-A1,existing,1
EP-3679851-A1,existing,1
US-2020222146-A1,existing,1
US-2020229866-A1,existing,1
US-10722301-B2,existing,1
US-2020297403-A1,existing,1
WO-2020243432-A1,existing,1
US-2020391053-A1,existing,1
EP-3845192-A1,existing,1
EP-3845193-A1,existing,1
US-2021289189-A1,existing,1
US-2021307687-A1,existing,1
US-2022192758-A1,existing,1
US-2022218435-A1,existing,1
US-2022395342-A1,existing,1
US-2023015694-A1,existing,1
US-2023098670-A1,existing,1
US-2023096406-A1,existing,1
US-2023097906-A1,existing,1
US-2023116781-A1,existing,1
US-11751877-B2,existing,1
US-11864764-B2,existing,1
US-12290319-B2,existing,1
US-2002065455-A1,existing,1
US-2003135091-A1,existing,1
US-2009093809-A1,existing,1
US-2016346930-A1,existing,1
US-2017086927-A1,existing,1
US-2017181808-A1,existing,1
US-2017231477-A1,existing,1
US-9832848-B2,existing,1
US-2018289432-A1,existing,1
US-2019025040-A1,existing,1
US-2020046404-A1,existing,1
US-2020170718-A1,existing,1
US-2020188046-A1,existing,1
US-2020214709-A1,existing,1
US-2020315724-A1,existing,1
WO-2020260999-A1,existing,1
US-2020405417-A1,existing,1
US-2021153724-A1,existing,1
US-2021212784-A1,existing,1
US-2021290317-A1,existing,1
US-2022096172-A1,existing,1
US-2022101745-A1,existing,1
US-2022133420-A1,existing,1
US-11344374-B2,existing,1
US-11357582-B1,existing,1
US-2022183779-A1,existing,1
US-2022202437-A1,existing,1
US-11446104-B2,existing,1
US-2023101192-A1,existing,1
US-2023099189-A1,existing,1
US-2023110718-A1,existing,1
US-12239387-B2,existing,1
US-5558091-A,existing,1
WO-9830166-A1,existing,1
US-2008294258-A1,existing,1
US-2009216116-A1,existing,1
US-2010056900-A1,existing,1
US-8114345-B2,existing,1
US-2012095458-A1,existing,1
US-2013060146-A1,existing,1
US-2013317353-A1,existing,1
US-2014266591-A1,existing,1
US-2016015471-A1,existing,1
WO-2017042171-A1,existing,1
US-2018092698-A1,existing,1
WO-2019030235-A1,existing,1
US-2019125361-A1,existing,1
US-2019205820-A1,existing,1
US-2019206562-A1,existing,1
US-2019289284-A1,existing,1
US-2019374290-A1,existing,1
WO-2020163318-A1,existing,1
WO-2021019369-A1,existing,1
US-2021056700-A1,existing,1
US-2021152802-A1,existing,1
WO-2021216516-A1,existing,1
CN-113767176-A,existing,1
US-2021401507-A1,existing,1
US-2022047745-A1,existing,1
US-2022160428-A1,existing,1
US-2022226069-A1,existing,1
US-11432828-B1,existing,1
US-2023102358-A1,existing,1
US-2023100989-A1,existing,1
US-2023109848-A1,existing,1
US-4445892-A,existing,1
US-11937798-B2,existing,1
US-5505700-A,existing,1
US-6004271-A,existing,1
US-2001009976-A1,existing,1
US-2001029366-A1,existing,1
US-2002177789-A1,existing,1
US-6503195-B1,existing,1
US-6530913-B1,existing,1
US-6544230-B1,existing,1
US-2003074011-A1,existing,1
US-6669709-B1,existing,1
US-2005182295-A1,existing,1
US-2007060879-A1,existing,1
US-2007162106-A1,existing,1
WO-2007081800-A2,existing,1
US-7371210-B2,existing,1
US-2008300592-A1,existing,1
US-2009012618-A1,existing,1
US-2009054884-A1,existing,1
US-2010081881-A1,existing,1
EP-2226026-A1,existing,1
US-2010228096-A1,existing,1
US-2010240960-A1,existing,1
US-2010312063-A1,existing,1
US-2010312065-A1,existing,1
US-2011152788-A1,existing,1
US-8052636-B2,existing,1
US-2011295074-A1,existing,1
US-2012130188-A1,existing,1
US-2013266029-A1,existing,1
US-2016007979-A1,existing,1
US-9269682-B2,existing,1
CA-2978771-A1,existing,1
US-2017024903-A1,existing,1
US-2017086653-A1,existing,1
EP-3275386-A1,existing,1
US-2018042680-A1,existing,1
US-2018070800-A1,existing,1
US-2018276877-A1,existing,1
US-2019117209-A1,existing,1
US-10368838-B2,existing,1
US-10456202-B2,existing,1
US-10492665-B2,existing,1
WO-2020018566-A1,existing,1
US-2020037863-A1,existing,1
US-2020060524-A1,existing,1
US-2020178948-A1,existing,1
US-2020222078-A1,existing,1
US-2020306004-A1,existing,1
US-2021343088-A1,existing,1
US-2021346015-A1,existing,1
US-2021345953-A1,existing,1
US-2021345952-A1,existing,1
US-2021350895-A1,existing,1
US-2021350897-A1,existing,1
US-2021350896-A1,existing,1
US-2022175269-A1,existing,1
US-2023110791-A1,existing,1
US-3028126-A,existing,1
US-10921904-B2,existing,1
US-3260826-A,existing,1
US-4012014-A,existing,1
US-4216467-A,existing,1
GB-2091423-A,existing,1
US-4420808-A,existing,1
US-4584510-A,existing,1
US-4590339-A,existing,1
US-4733214-A,existing,1
US-5042314-A,existing,1
US-5128671-A,existing,1
US-5223776-A,existing,1
US-5317301-A,existing,1
US-5459382-A,existing,1
US-5503040-A,existing,1
US-5559432-A,existing,1
US-5565891-A,existing,1
US-D375765-S,existing,1
US-5607158-A,existing,1
US-5643087-A,existing,1
US-5694153-A,existing,1
US-D389198-S,existing,1
US-5749577-A,existing,1
US-5459382-B1,existing,1
US-5781180-A,existing,1
JP-H11154031-A,existing,1
US-5963196-A,existing,1
US-H1822-H,existing,1
US-6068554-A,existing,1
US-6198471-B1,existing,1
US-6201196-B1,existing,1
US-6222525-B1,existing,1
US-6429849-B1,existing,1
US-2002128064-A1,existing,1
US-6459420-B1,existing,1
US-2003006956-A1,existing,1
US-2003058219-A1,existing,1
US-6580418-B1,existing,1
US-6597347-B1,existing,1
US-6613997-B2,existing,1
US-6624806-B2,existing,1
US-6644141-B2,existing,1
US-2003214484-A1,existing,1
US-2004083940-A1,existing,1
US-6865342-B2,existing,1
US-2005104742-A1,existing,1
US-2005159850-A1,existing,1
US-2005277470-A1,existing,1
US-2006137931-A1,existing,1
US-2006156848-A1,existing,1
US-2006164383-A1,existing,1
US-2006224280-A1,existing,1
US-7131389-B1,existing,1
US-2006262000-A1,existing,1
US-7170420-B2,existing,1
US-2007080934-A1,existing,1
US-2007156286-A1,existing,1
US-2008063400-A1,existing,1
US-2008132334-A1,existing,1
US-2008174550-A1,existing,1
US-2008278448-A1,existing,1
US-7548697-B2,existing,1
US-2009152782-A1,existing,1
US-2009179869-A1,existing,1
US-7575491-B1,existing,1
US-2009213073-A1,existing,1
US-2009248220-A1,existing,1
US-2010097309-A1,existing,1
US-7793890-B2,existing,1
US-7823685-B2,existing,1
US-2010302017-A1,existing,1
US-7931239-B2,existing,1
US-2011148667-A1,existing,1
US-2011213384-A1,existing,1
US-2011219899-A1,existing,1
US-8089225-B2,existing,1
US-8100218-B2,existing,1
US-8212770-B2,existing,1
US-2012187238-A1,existing,1
US-8258917-B2,existing,1
US-8276476-B2,existing,1
US-2012249455-A1,existing,1
US-8300012-B2,existing,1
CN-102824746-A,existing,1
US-8344914-B2,existing,1
US-8371187-B2,existing,1
US-8380402-B2,existing,1
US-D678281-S,existing,1
US-2013147611-A1,existing,1
US-2013178293-A1,existing,1
US-8576168-B2,existing,1
US-2013293362-A1,existing,1
US-2014083225-A1,existing,1
US-8716973-B1,existing,1
US-2014247119-A1,existing,1
US-2014249695-A1,existing,1
US-8866597-B2,existing,1
US-8881616-B2,existing,1
US-8887597-B2,existing,1
US-2015253801-A1,existing,1
US-2016077589-A1,existing,1
US-2016195939-A1,existing,1
US-2016241767-A1,existing,1
US-9501084-B1,existing,1
US-9547380-B2,existing,1
US-2017121000-A1,existing,1
US-9727076-B2,existing,1
US-2017233983-A1,existing,1
US-2017246533-A1,existing,1
US-2017269587-A1,existing,1
US-2018164799-A1,existing,1
CN-108885452-A,existing,1
US-10152853-B2,existing,1
US-2018356907-A1,existing,1
US-2019025869-A1,existing,1
US-2019033987-A1,existing,1
US-10198086-B2,existing,1
US-2019041894-A1,existing,1
US-2019042004-A1,existing,1
US-2019042003-A1,existing,1
US-2019041891-A1,existing,1
US-10222794-B2,existing,1
US-10324487-B2,existing,1
US-10324540-B1,existing,1
US-10331233-B2,existing,1
US-10331232-B2,existing,1
US-2019243468-A1,existing,1
US-10481704-B2,existing,1
US-10520973-B2,existing,1
US-10664002-B2,existing,1
US-2020285326-A1,existing,1
JP-H09245195-A,existing,1
US-12142367-B2,existing,1
US-2002063807-A1,existing,1
US-6449103-B1,existing,1
US-2003223038-A1,existing,1
US-2005036109-A1,existing,1
US-2005168569-A1,existing,1
US-2005280603-A1,existing,1
US-2006087746-A1,existing,1
US-2007121070-A1,existing,1
US-2009086313-A1,existing,1
US-2009123036-A1,existing,1
US-2009128834-A1,existing,1
US-2009218400-A1,existing,1
US-7639208-B1,existing,1
US-2010011959-A1,existing,1
US-2010079356-A1,existing,1
US-2010149073-A1,existing,1
US-2010254017-A1,existing,1
US-2010277471-A1,existing,1
US-2011043644-A1,existing,1
US-8135227-B2,existing,1
US-2012068913-A1,existing,1
US-2012200595-A1,existing,1
US-2012281181-A1,existing,1
US-8311328-B2,existing,1
US-2012326948-A1,existing,1
US-8350898-B2,existing,1
US-2013099700-A1,existing,1
US-2013155507-A1,existing,1
US-2013162632-A1,existing,1
US-2013162673-A1,existing,1
US-2013172902-A1,existing,1
US-2013178868-A1,existing,1
KR-20130082637-A,existing,1
US-8494298-B2,existing,1
US-2013194254-A1,existing,1
US-2013215147-A1,existing,1
US-8579194-B2,existing,1
US-2013329184-A1,existing,1
US-2013329190-A1,existing,1
US-2013335543-A1,existing,1
US-2014002597-A1,existing,1
US-2014002587-A1,existing,1
US-2014063054-A1,existing,1
US-2014094655-A1,existing,1
US-2014098226-A1,existing,1
US-2014160264-A1,existing,1
US-8771805-B2,existing,1
US-2014214122-A1,existing,1
US-8798756-B2,existing,1
JP-5571901-B2,existing,1
US-8812120-B2,existing,1
US-2014232645-A1,existing,1
US-2014243971-A1,existing,1
US-8831745-B2,existing,1
US-8831734-B2,existing,1
US-2014275760-A1,existing,1
WO-2014140849-A2,existing,1
KR-20140112207-A,existing,1
US-2014283429-A1,existing,1
US-2014306866-A1,existing,1
US-8874224-B2,existing,1
US-8874239-B2,existing,1
US-8886329-B2,existing,1
US-8912979-B1,existing,1
US-8934983-B2,existing,1
US-8954157-B2,existing,1
US-8976086-B2,existing,1
US-2015084841-A1,existing,1
US-9002462-B2,existing,1
US-9042985-B2,existing,1
US-9044591-B2,existing,1
US-9044590-B2,existing,1
US-9050468-B2,existing,1
US-9061150-B2,existing,1
US-9072900-B2,existing,1
US-9072888-B2,existing,1
US-2015193984-A1,existing,1
US-9078739-B2,existing,1
US-9084895-B2,existing,1
US-2015205132-A1,existing,1
US-9089702-B2,existing,1
US-9089690-B2,existing,1
US-9089701-B2,existing,1
US-9095709-B2,existing,1
US-9095710-B2,existing,1
US-9097891-B2,existing,1
US-9095722-B2,existing,1
US-2015355481-A1,existing,1
US-2015362733-A1,existing,1
US-2015378074-A1,existing,1
US-2016027216-A1,existing,1
US-2016037849-A1,existing,1
US-2016055822-A1,existing,1
US-2016091968-A1,existing,1
US-2016183779-A1,existing,1
US-2016196694-A1,existing,1
WO-2016133644-A1,existing,1
US-2016247418-A1,existing,1
US-2016252325-A1,existing,1
US-2016267720-A1,existing,1
US-2016262608-A1,existing,1
US-2016270656-A1,existing,1
US-2016270648-A1,existing,1
US-2016377871-A1,existing,1
US-2016379593-A1,existing,1
US-2017010469-A1,existing,1
US-2017007351-A1,existing,1
US-2017011706-A1,existing,1
US-2017068119-A1,existing,1
US-2017094167-A1,existing,1
WO-2017064301-A1,existing,1
US-9651784-B2,existing,1
US-9651786-B1,existing,1
US-2017236332-A1,existing,1
US-2017242253-A1,existing,1
US-2017293380-A1,existing,1
US-2017323615-A1,existing,1
US-2018045964-A1,existing,1
WO-2018067611-A1,existing,1
US-9955862-B2,existing,1
US-2018116742-A1,existing,1
US-2018125340-A1,existing,1
KR-20180068351-A,existing,1
US-10111583-B1,existing,1
US-2018325618-A1,existing,1
US-10149958-B1,existing,1
US-10323904-B1,existing,1
US-10345768-B2,existing,1
US-2019339528-A1,existing,1
US-2019353457-A1,existing,1
US-2019359351-A1,existing,1
WO-2020014707-A1,existing,1
US-2020030054-A1,existing,1
US-2020038120-A1,existing,1
US-10638080-B2,existing,1
US-2020281670-A1,existing,1
US-10874297-B1,existing,1
US-2021022599-A1,existing,1
US-2021149173-A1,existing,1
EP-4052647-A1,existing,1
DE-1147411-B,existing,1
US-12257014-B2,existing,1
US-4860742-A,existing,1
US-4906907-A,existing,1
EP-0590713-A2,existing,1
JP-H09318469-A,existing,1
US-5784542-A,existing,1
US-6197017-B1,existing,1
JP-2002159509-A,existing,1
US-6494882-B1,existing,1
US-2005119527-A1,existing,1
US-2005200324-A1,existing,1
US-2007018958-A1,existing,1
US-2007043338-A1,existing,1
US-2007078484-A1,existing,1
US-2007119274-A1,existing,1
KR-100778387-B1,existing,1
WO-2007143859-A1,existing,1
US-2008065105-A1,existing,1
US-2008132893-A1,existing,1
US-2008147090-A1,existing,1
US-2009088775-A1,existing,1
CA-2709634-A1,existing,1
WO-2009123891-A1,existing,1
US-2009324161-A1,existing,1
US-2010063478-A1,existing,1
US-2010219388-A1,existing,1
US-2010313679-A1,existing,1
US-2011015632-A1,existing,1
US-2011046659-A1,existing,1
US-7935130-B2,existing,1
EP-2362285-A2,existing,1
US-2011282356-A1,existing,1
US-2011295269-A1,existing,1
US-2011295270-A1,existing,1
EP-2431000-A2,existing,1
US-2012116391-A1,existing,1
US-2012123441-A1,existing,1
US-8306656-B1,existing,1
WO-2012166806-A1,existing,1
US-8375808-B2,existing,1
US-8444631-B2,existing,1
US-8479969-B2,existing,1
US-8506555-B2,existing,1
US-2013291654-A1,existing,1
US-8602288-B2,existing,1
US-8613230-B2,existing,1
US-8620473-B2,existing,1
US-2014005678-A1,existing,1
US-2014005662-A1,existing,1
US-2014005708-A1,existing,1
US-8628518-B2,existing,1
US-2014052150-A1,existing,1
US-2014088614-A1,existing,1
US-2014107627-A1,existing,1
US-8771270-B2,existing,1
US-8800838-B2,existing,1
WO-2014151952-A1,existing,1
WO-2014172213-A2,existing,1
US-8945095-B2,existing,1
US-9028494-B2,existing,1
US-2015135832-A1,existing,1
US-2015164598-A1,existing,1
US-9192448-B2,existing,1
US-9204923-B2,existing,1
US-2015374447-A1,existing,1
US-9232979-B2,existing,1
US-9358682-B2,existing,1
US-2017007345-A1,existing,1
US-9671860-B2,existing,1
US-2017165017-A1,existing,1
US-2017172687-A1,existing,1
US-9707684-B2,existing,1
US-2017215944-A1,existing,1
US-9782214-B2,existing,1
US-2017303996-A1,existing,1
US-2018042689-A1,existing,1
US-2018078249-A1,existing,1
US-9943375-B2,existing,1
US-9952107-B2,existing,1
US-10085809-B2,existing,1
US-10130366-B2,existing,1
US-10201365-B2,existing,1
US-2019069966-A1,existing,1
US-10238458-B2,existing,1
US-2019094084-A1,existing,1
US-2019125354-A1,existing,1
US-2019175188-A1,existing,1
US-2019175887-A1,existing,1
US-2019201018-A1,existing,1
US-2019223966-A1,existing,1
US-2019223960-A1,existing,1
US-10363107-B2,existing,1
US-10398433-B2,existing,1
US-2019336228-A1,existing,1
US-10595836-B2,existing,1
US-10653435-B2,existing,1
WO-2020102776-A1,existing,1
WO-2020102778-A1,existing,1
WO-2020102780-A1,existing,1
WO-2020102774-A1,existing,1
US-10682141-B2,existing,1
US-2020278265-A1,existing,1
US-2020397502-A1,existing,1
US-2021022819-A1,existing,1
US-2021045819-A1,existing,1
WO-2021076765-A1,existing,1
WO-2021097386-A1,existing,1
US-11020138-B2,existing,1
US-2021181048-A1,existing,1
US-11079292-B2,existing,1
US-11369411-B2,existing,1
US-2024130812-A1,existing,1
US-2447230-A,existing,1
US-11203041-B2,existing,1
US-3578102-A,existing,1
US-3984805-A,existing,1
US-4098133-A,existing,1
